Timestamp,% Baseline,City,County,State
"Oct 17, 2017 8am",0.1038,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 9am",0.2894,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 10am",0.4639,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 11am",0.624,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 12pm",0.7255,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 1pm",0.6927,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 2pm",0.5453,Hanover,Plymouth,Massachusetts
"Oct 17, 2017 3pm",0.3228,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 6am",0.0003,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 7am",0.0174,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 8am",0.0981,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 9am",0.2748,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 10am",0.4413,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 11am",0.5935,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 12pm",0.6988,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 1pm",0.6657,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 2pm",0.513,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 3pm",0.3072,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 4pm",0.0662,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 5pm",0.0118,Hanover,Plymouth,Massachusetts
"Oct 18, 2017 6pm",0.0002,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 5am",0.0002,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 6am",0.0001,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 7am",0.0157,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 8am",0.0929,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 9am",0.2244,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 10am",0.4237,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 11am",0.5809,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 12pm",0.6851,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 1pm",0.656,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 2pm",0.5024,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 3pm",0.3017,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 4pm",0.0664,Hanover,Plymouth,Massachusetts
"Oct 19, 2017 5pm",0.012,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 7am",0.0161,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 8am",0.0944,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 9am",0.2678,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 10am",0.4369,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 11am",0.5921,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 12pm",0.6916,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 1pm",0.6542,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 2pm",0.4959,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 3pm",0.2961,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 4pm",0.0612,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 5pm",0.0101,Hanover,Plymouth,Massachusetts
"Oct 20, 2017 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 7am",0.0164,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 8am",0.092,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 9am",0.2599,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 10am",0.4201,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 11am",0.5595,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 12pm",0.658,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 1pm",0.6269,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 2pm",0.4663,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 3pm",0.2757,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 4pm",0.0762,Hanover,Plymouth,Massachusetts
"Oct 21, 2017 5pm",0.017,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 7am",0.0202,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 8am",0.0916,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 9am",0.2243,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 10am",0.4168,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 11am",0.5468,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 12pm",0.6293,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 1pm",0.5952,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 2pm",0.44,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 3pm",0.2097,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 4pm",0.0852,Hanover,Plymouth,Massachusetts
"Oct 22, 2017 5pm",0.0241,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 7am",0.0124,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 8am",0.0581,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 9am",0.135,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 10am",0.1529,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 11am",0.2575,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 12pm",0.5926,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 1pm",0.5176,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 2pm",0.4275,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 3pm",0.2215,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 4pm",0.0629,Hanover,Plymouth,Massachusetts
"Oct 23, 2017 5pm",0.0122,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 6am",0.0012,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 7am",0.0093,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 8am",0.0692,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 9am",0.1124,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 10am",0.1597,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 11am",0.2216,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 12pm",0.1938,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 1pm",0.1723,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 2pm",0.1082,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 3pm",0.1193,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 4pm",0.0983,Hanover,Plymouth,Massachusetts
"Oct 24, 2017 5pm",0.0229,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 7am",0.0027,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 8am",0.0123,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 9am",0.0296,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 10am",0.0434,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 11am",0.0527,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 12pm",0.0341,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 1pm",0.0564,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 2pm",0.0643,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 3pm",0.0303,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 4pm",0.013,Hanover,Plymouth,Massachusetts
"Oct 25, 2017 5pm",0.002,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 7am",0.0024,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 8am",0.009,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 9am",0.0265,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 10am",0.0389,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 11am",0.0696,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 12pm",0.116,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 1pm",0.1704,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 2pm",0.1095,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 3pm",0.1754,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 4pm",0.0411,Hanover,Plymouth,Massachusetts
"Oct 26, 2017 5pm",0.0081,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 6am",0.0019,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 7am",0.012,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 8am",0.0822,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 9am",0.2456,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 10am",0.4202,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 11am",0.5692,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 12pm",0.678,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 1pm",0.6377,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 2pm",0.4395,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 3pm",0.2513,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 4pm",0.0538,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 5pm",0.0083,Hanover,Plymouth,Massachusetts
"Oct 27, 2017 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 7am",0.0133,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 8am",0.0751,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 9am",0.2321,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 10am",0.3869,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 11am",0.3811,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 12pm",0.4316,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 1pm",0.533,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 2pm",0.3913,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 3pm",0.2451,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 4pm",0.0677,Hanover,Plymouth,Massachusetts
"Oct 28, 2017 5pm",0.017,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 7am",0.0132,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 8am",0.0467,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 9am",0.0815,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 10am",0.1406,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 11am",0.1514,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 12pm",0.1223,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 1pm",0.1057,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 2pm",0.0691,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 3pm",0.0576,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 4pm",0.0252,Hanover,Plymouth,Massachusetts
"Oct 29, 2017 5pm",0.0008,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 6am",0.0005,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 7am",0.0037,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 8am",0.0395,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 9am",0.1499,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 10am",0.2217,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 11am",0.2044,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 12pm",0.319,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 1pm",0.3955,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 2pm",0.3694,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 3pm",0.206,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 4pm",0.0709,Hanover,Plymouth,Massachusetts
"Oct 30, 2017 5pm",0.009,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 7am",0.0117,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 8am",0.0654,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 9am",0.2248,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 10am",0.4014,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 11am",0.5486,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 12pm",0.585,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 1pm",0.6174,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 2pm",0.4108,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 3pm",0.2359,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 4pm",0.0541,Hanover,Plymouth,Massachusetts
"Oct 31, 2017 5pm",0.0079,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 5am",0.0004,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 6am",0.0014,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 7am",0.0187,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 8am",0.0804,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 9am",0.1361,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 10am",0.3367,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 11am",0.2961,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 12pm",0.2741,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 1pm",0.2197,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 2pm",0.1863,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 3pm",0.1421,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 4pm",0.0785,Hanover,Plymouth,Massachusetts
"Nov 1, 2017 5pm",0.0112,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 7am",0.005,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 8am",0.0373,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 9am",0.0939,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 10am",0.186,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 11am",0.2732,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 12pm",0.471,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 1pm",0.3222,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 2pm",0.2855,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 3pm",0.1833,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 4pm",0.0622,Hanover,Plymouth,Massachusetts
"Nov 2, 2017 5pm",0.0125,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 6am",0.0008,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 7am",0.0111,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 8am",0.0867,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 9am",0.1963,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 10am",0.2788,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 11am",0.4683,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 12pm",0.5428,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 1pm",0.3563,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 2pm",0.332,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 3pm",0.1888,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 4pm",0.0515,Hanover,Plymouth,Massachusetts
"Nov 3, 2017 5pm",0.005,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 7am",0.0077,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 8am",0.0567,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 9am",0.2036,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 10am",0.364,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 11am",0.5187,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 12pm",0.6044,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 1pm",0.5515,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 2pm",0.3485,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 3pm",0.1732,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 4pm",0.0713,Hanover,Plymouth,Massachusetts
"Nov 4, 2017 5pm",0.0166,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 6am",0.0035,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 7am",0.0318,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 8am",0.0864,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 9am",0.2144,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 10am",0.2487,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 11am",0.2052,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 12pm",0.2644,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 1pm",0.1671,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 2pm",0.0942,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 3pm",0.0327,Hanover,Plymouth,Massachusetts
"Nov 5, 2017 4pm",0.006,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 6am",0.009,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 7am",0.0309,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 8am",0.0778,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 9am",0.0899,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 10am",0.0709,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 11am",0.0494,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 12pm",0.0827,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 1pm",0.0725,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 2pm",0.0279,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 3pm",0.0255,Hanover,Plymouth,Massachusetts
"Nov 6, 2017 4pm",0.0102,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 5am",0.0004,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 6am",0.0061,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 7am",0.0593,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 8am",0.1584,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 9am",0.2601,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 10am",0.3736,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 11am",0.393,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 12pm",0.1192,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 1pm",0.0807,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 2pm",0.0712,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 3pm",0.0315,Hanover,Plymouth,Massachusetts
"Nov 7, 2017 4pm",0.0028,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 6am",0.0002,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 7am",0.0082,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 8am",0.029,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 9am",0.0785,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 10am",0.0933,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 11am",0.2167,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 12pm",0.1932,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 1pm",0.198,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 2pm",0.147,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 3pm",0.0419,Hanover,Plymouth,Massachusetts
"Nov 8, 2017 4pm",0.0068,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 6am",0.0089,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 7am",0.0477,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 8am",0.1876,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 9am",0.3606,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 10am",0.4864,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 11am",0.5203,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 12pm",0.4538,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 1pm",0.3263,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 2pm",0.172,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 3pm",0.0584,Hanover,Plymouth,Massachusetts
"Nov 9, 2017 4pm",0.0152,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 5am",0.0025,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 6am",0.0103,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 7am",0.0467,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 8am",0.1884,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 9am",0.373,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 10am",0.5032,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 11am",0.6578,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 12pm",0.6127,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 1pm",0.3405,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 2pm",0.1782,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 3pm",0.0409,Hanover,Plymouth,Massachusetts
"Nov 10, 2017 4pm",0.0051,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 6am",0.0114,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 7am",0.0454,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 8am",0.1907,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 9am",0.3723,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 10am",0.5169,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 11am",0.6357,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 12pm",0.5839,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 1pm",0.3195,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 2pm",0.1627,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 3pm",0.0389,Hanover,Plymouth,Massachusetts
"Nov 11, 2017 4pm",0.0053,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 6am",0.0102,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 7am",0.0423,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 8am",0.0841,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 9am",0.1308,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 10am",0.2943,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 11am",0.3877,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 12pm",0.2658,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 1pm",0.1372,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 2pm",0.1942,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 3pm",0.0603,Hanover,Plymouth,Massachusetts
"Nov 12, 2017 4pm",0.0062,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 6am",0.0002,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 7am",0.009,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 8am",0.065,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 9am",0.0881,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 10am",0.0291,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 11am",0.0359,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 12pm",0.0431,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 1pm",0.0259,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 2pm",0.0164,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 3pm",0.0081,Hanover,Plymouth,Massachusetts
"Nov 13, 2017 4pm",0.0007,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 6am",0.007,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 7am",0.0332,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 8am",0.0783,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 9am",0.1375,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 10am",0.1531,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 11am",0.1754,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 12pm",0.1146,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 1pm",0.1117,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 2pm",0.0753,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 3pm",0.0216,Hanover,Plymouth,Massachusetts
"Nov 14, 2017 4pm",0.0036,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 6am",0.0068,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 7am",0.043,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 8am",0.1674,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 9am",0.2746,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 10am",0.343,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 11am",0.39,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 12pm",0.2508,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 1pm",0.1967,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 2pm",0.1658,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 3pm",0.0351,Hanover,Plymouth,Massachusetts
"Nov 15, 2017 4pm",0.0063,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 6am",0.0053,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 7am",0.0162,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 8am",0.0268,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 9am",0.0575,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 10am",0.1365,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 11am",0.1396,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 12pm",0.0786,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 1pm",0.0346,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 2pm",0.0491,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 3pm",0.0167,Hanover,Plymouth,Massachusetts
"Nov 16, 2017 4pm",0.0031,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 6am",0.0045,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 7am",0.0402,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 8am",0.1578,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 9am",0.3196,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 10am",0.4362,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 11am",0.5436,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 12pm",0.5012,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 1pm",0.291,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 2pm",0.1448,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 3pm",0.0313,Hanover,Plymouth,Massachusetts
"Nov 17, 2017 4pm",0.0039,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 6am",0.0055,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 7am",0.0381,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 8am",0.17,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 9am",0.2657,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 10am",0.3262,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 11am",0.2458,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 12pm",0.2427,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 1pm",0.1238,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 2pm",0.0563,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 3pm",0.0418,Hanover,Plymouth,Massachusetts
"Nov 18, 2017 4pm",0.0043,Hanover,Plymouth,Massachusetts
