,% Baseline,Latitude,Longitude,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Year,Month,Day,Hour,Minute
9399,0.1574,42.13,-70.86,13,6,0.0,8.7,4,15,3,7,9,7,15,0,64,0.0,1030,9,10,261,12,0,0,0,0,0,0,1,3.0,122.78,0,0.114,2.6,97.45,4.0,1020,2015,11,9,8,0
9400,0.397,42.13,-70.86,13,6,0.0,8.7,4,15,3,9,11,9,17,0,59,0.0,1030,11,10,253,13,0,0,0,0,0,0,1,3.0,111.69,0,0.114,2.5,96.99,4.0,1020,2015,11,9,9,0
9401,0.5649,42.13,-70.86,13,6,0.0,8.7,4,15,3,10,11,10,15,0,56,0.0,1030,11,10,248,12,0,0,0,0,0,0,1,2.0,100.7,0,0.114,2.5,100.0,3.0,1020,2015,11,9,10,0
9402,0.6611,42.13,-70.86,13,6,0.0,8.7,4,15,3,11,12,11,14,0,53,0.0,1029,12,10,242,11,0,0,0,0,0,0,1,3.0,90.13,0,0.114,2.4,96.16,4.0,1020,2015,11,9,11,0
9403,0.5621,42.13,-70.86,13,6,0.0,8.7,4,15,3,12,13,12,13,0,50,0.0,1029,13,10,237,10,39,590,138,39,590,138,0,3.0,80.34,0,0.114,2.0,84.16,6.0,1020,2015,11,9,12,0
9404,0.3526,42.13,-70.86,13,6,0.0,8.7,4,15,4,12,13,12,16,0,53,0.0,1029,13,10,232,11,55,777,298,55,777,298,0,3.0,71.74,0,0.114,1.8,72.82,8.0,1020,2015,11,9,13,0
9405,0.2056,42.13,-70.86,13,6,0.0,8.7,4,15,4,11,13,11,19,0,56,0.0,1028,13,10,227,12,62,864,429,62,864,429,0,2.0,64.9,0,0.114,1.9,60.92,10.0,1020,2015,11,9,14,0
9406,0.0853,42.13,-70.86,13,6,0.0,8.7,4,15,5,11,12,11,22,0,59,0.0,1028,12,10,221,13,65,906,512,65,906,512,0,1.0,60.47,0,0.114,2.0,52.93,11.0,1020,2015,11,9,15,0
9407,0.0981,42.13,-70.86,13,6,0.0,8.7,4,15,4,10,12,10,23,33,61,0.0,1028,12,10,222,13,67,915,538,67,915,538,0,1.0,59.03,0,0.114,1.9,49.26,12.0,1020,2015,11,9,16,0
9408,0.1891,42.13,-70.86,13,6,0.0,8.7,4,15,4,9,11,9,25,65,63,0.0,1028,11,10,222,13,66,901,506,66,901,506,0,2.0,60.78,0,0.114,1.8,48.57,13.0,1020,2015,11,9,17,0
9409,0.1878,42.13,-70.86,12,9,0.0,8.7,3,9,5,8,10,8,13,37,71,0.0,1025,10,10,266,7,0,0,0,0,0,0,7,6.0,151.56,0,0.114,2.5,100.0,6.0,1020,2015,11,10,5,0
9410,0.1221,42.13,-70.86,12,9,0.0,8.7,3,9,5,9,10,9,8,6,72,0.0,1025,10,10,278,4,0,0,0,0,0,0,7,6.0,143.77,0,0.114,2.4,100.0,6.0,1020,2015,11,10,6,0
9411,0.0412,42.13,-70.86,12,9,0.0,8.7,3,9,5,10,11,10,10,22,70,0.0,1024,11,10,198,6,0,0,0,0,0,0,7,6.0,133.82,0,0.114,2.2,100.0,6.0,1020,2015,11,10,7,0
9412,0.1103,42.13,-70.86,12,9,0.0,8.7,3,9,6,10,11,10,11,39,68,0.0,1024,11,10,118,7,0,0,0,0,0,0,7,6.0,122.98,0,0.114,2.2,100.0,6.0,1020,2015,11,10,8,0
9413,0.165,42.13,-70.86,12,9,0.0,8.7,3,9,6,11,12,11,13,55,66,0.0,1024,12,10,38,9,0,0,0,0,0,0,6,6.0,111.88,0,0.114,2.0,100.0,6.0,1020,2015,11,10,9,0
9414,0.1713,42.13,-70.86,12,9,0.0,8.7,3,9,6,11,12,11,15,46,67,0.0,1023,12,10,32,10,0,0,0,0,0,0,7,6.0,100.9,0,0.114,1.6,100.0,6.0,1020,2015,11,10,10,0
9415,0.1531,42.13,-70.86,12,9,0.0,8.7,3,9,6,11,12,11,16,36,68,0.0,1022,12,10,27,11,0,0,0,0,0,0,6,6.0,90.34,0,0.114,1.1,95.52,7.0,1020,2015,11,10,11,0
9416,0.1012,42.13,-70.86,12,9,0.0,8.7,3,9,7,11,12,11,18,27,69,0.0,1021,12,10,21,13,55,0,55,50,435,121,6,6.0,80.57,0,0.114,0.7,95.86,7.0,1020,2015,11,10,12,0
9417,0.062,42.13,-70.86,12,9,0.0,8.7,3,9,7,10,12,10,22,35,72,0.0,1020,12,8,29,15,125,117,161,74,637,271,7,6.0,71.99,0,0.114,0.4,89.33,8.0,1020,2015,11,10,13,0
9418,0.0301,42.13,-70.86,12,9,0.0,8.7,3,9,7,9,11,9,26,43,74,0.1,1020,11,7,37,17,180,129,234,87,732,395,7,6.0,65.17,0,0.114,0.4,77.56,10.0,1010,2015,11,10,14,0
9419,0.0127,42.13,-70.86,12,9,0.0,8.7,3,9,7,8,11,8,31,51,77,0.2,1019,11,5,44,20,205,59,235,99,755,468,7,6.0,60.76,0,0.114,0.6,74.42,11.0,1010,2015,11,10,15,0
9420,0.0125,42.13,-70.86,12,9,0.0,8.7,3,9,8,9,11,9,29,51,80,0.1,1018,11,5,46,19,171,5,173,101,762,490,6,7.0,59.31,0,0.114,0.7,75.14,12.0,1010,2015,11,10,16,0
9421,0.0217,42.13,-70.86,12,9,0.0,8.7,3,9,8,9,11,9,27,52,83,0.2,1018,11,5,48,18,114,0,114,98,740,457,6,8.0,61.05,0,0.114,1.0,81.45,12.0,1010,2015,11,10,17,0
9422,0.0224,42.13,-70.86,11,9,0.0,3.7,3,2,10,8,11,8,52,100,90,2.6,1008,11,6,28,36,0,0,0,0,0,0,4,9.0,151.83,0,0.114,4.4,100.0,10.0,1000,2015,11,11,5,0
9423,0.0209,42.13,-70.86,11,9,0.0,3.7,3,2,10,7,11,7,50,100,91,3.5,1008,11,5,21,35,0,0,0,0,0,0,4,9.0,144.0,0,0.114,4.6,100.0,10.0,1000,2015,11,11,6,0
9424,0.0052,42.13,-70.86,11,9,0.0,3.7,3,2,10,7,11,7,55,100,90,1.7,1008,11,6,19,38,0,0,0,0,0,0,4,9.0,134.02,0,0.114,4.8,100.0,10.0,1000,2015,11,11,7,0
9425,0.0172,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,59,100,90,0.7,1008,11,8,18,41,0,0,0,0,0,0,4,9.0,123.18,0,0.114,5.0,100.0,10.0,1000,2015,11,11,8,0
9426,0.0518,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,63,100,90,0.9,1008,11,9,17,44,0,0,0,0,0,0,4,9.0,112.08,0,0.114,5.0,100.0,10.0,1000,2015,11,11,9,0
9427,0.0556,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,59,100,90,0.4,1007,11,9,14,41,0,0,0,0,0,0,4,9.0,101.1,0,0.114,4.8,100.0,10.0,1000,2015,11,11,10,0
9428,0.0662,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,55,100,90,0.0,1007,11,10,11,39,0,0,0,0,0,0,1,9.0,90.56,0,0.114,4.9,100.0,10.0,1000,2015,11,11,11,0
9429,0.0556,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,51,100,90,0.0,1007,11,10,8,37,56,324,108,56,324,108,1,9.0,80.8,0,0.114,5.2,100.0,10.0,1000,2015,11,11,12,0
9430,0.055,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,53,100,90,0.0,1008,11,7,14,38,123,135,164,88,535,251,3,9.0,72.24,0,0.114,5.6,100.0,10.0,1000,2015,11,11,13,0
9431,0.0261,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,55,100,89,0.1,1009,11,5,20,38,45,0,45,106,641,372,4,9.0,65.44,0,0.114,5.8,99.05,10.0,1000,2015,11,11,14,0
9432,0.0143,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,11,7,57,100,88,0.1,1010,11,2,27,39,63,0,63,121,673,447,3,9.0,61.03,0,0.114,5.8,97.77,10.0,1000,2015,11,11,15,0
9433,0.0013,42.13,-70.86,11,9,0.0,3.7,3,2,9,7,10,7,49,100,88,0.0,1011,10,2,21,34,20,0,20,127,680,471,4,9.0,59.59,0,0.114,5.9,96.79,10.0,1000,2015,11,11,16,0
9434,0.0015,42.13,-70.86,13,8,0.0,3.7,3,5,7,8,9,8,7,100,87,0.0,1015,9,10,11,5,0,0,0,0,0,0,1,7.0,144.23,0,0.114,3.0,97.82,7.0,1000,2015,11,12,6,0
9435,0.0132,42.13,-70.86,13,8,0.0,3.7,3,5,7,8,9,8,9,100,87,0.0,1014,9,10,55,6,0,0,0,0,0,0,1,7.0,134.23,0,0.114,2.7,100.0,7.0,1000,2015,11,12,7,0
9436,0.0224,42.13,-70.86,13,8,0.0,3.7,3,5,7,8,9,8,10,100,86,0.0,1014,9,10,98,8,0,0,0,0,0,0,1,7.0,123.37,0,0.114,2.4,100.0,7.0,1000,2015,11,12,8,0
9437,0.038,42.13,-70.86,13,8,0.0,3.7,3,5,8,9,10,9,12,100,86,0.0,1013,10,10,142,9,0,0,0,0,0,0,4,7.0,112.27,0,0.114,2.1,97.02,8.0,1010,2015,11,12,9,0
9438,0.0448,42.13,-70.86,13,8,0.0,3.7,3,5,8,9,10,9,14,100,86,0.0,1012,10,10,143,10,0,0,0,0,0,0,7,7.0,101.3,0,0.114,1.9,97.08,8.0,1000,2015,11,12,10,0
9439,0.0437,42.13,-70.86,13,8,0.0,3.7,3,5,8,8,10,8,15,100,87,0.0,1011,10,10,145,12,0,0,0,0,0,0,7,7.0,90.77,0,0.114,1.6,97.18,8.0,1000,2015,11,12,11,0
9440,0.0392,42.13,-70.86,13,8,0.0,3.7,3,5,9,8,11,8,17,100,87,0.0,1010,11,10,146,13,19,0,19,55,348,109,7,7.0,81.02,0,0.114,1.1,98.43,8.0,1010,2015,11,12,12,0
9441,0.0377,42.13,-70.86,13,8,0.0,3.7,3,5,9,9,11,9,21,100,89,0.0,1008,11,7,151,15,38,0,38,86,559,254,6,8.0,72.48,0,0.114,0.8,94.21,9.0,1010,2015,11,12,13,0
9442,0.0186,42.13,-70.86,13,8,0.0,3.7,3,5,9,9,11,9,25,100,90,0.1,1007,11,5,156,17,63,0,63,102,665,376,6,8.0,65.7,0,0.114,1.1,93.96,9.0,1000,2015,11,12,14,0
9443,0.0124,42.13,-70.86,13,8,0.0,3.7,3,5,10,9,11,9,29,100,92,0.1,1006,11,2,162,19,88,0,88,116,694,449,7,8.0,61.31,0,0.114,1.6,95.01,9.0,1000,2015,11,12,15,0
9444,0.0014,42.13,-70.86,13,8,0.0,3.7,3,5,11,10,12,10,27,100,94,0.1,1005,12,4,167,17,93,0,93,121,698,472,7,8.0,59.86,0,0.114,2.1,96.77,9.0,1000,2015,11,12,16,0
9445,0.0036,42.13,-70.86,14,9,0.0,7.0,3,12,7,6,10,6,40,9,82,0.0,999,10,10,232,24,0,0,0,0,0,0,4,11.0,144.45,0,0.114,3.0,100.0,11.0,990,2015,11,13,6,0
9446,0.0232,42.13,-70.86,14,9,0.0,7.0,3,12,7,7,11,7,43,13,77,0.0,999,11,10,239,28,0,0,0,0,0,0,0,9.0,134.43,0,0.114,3.4,100.0,10.0,990,2015,11,13,7,0
9447,0.1345,42.13,-70.86,14,9,0.0,7.0,3,12,7,9,12,9,46,17,72,0.0,999,12,10,246,32,0,0,0,0,0,0,0,9.0,123.57,0,0.114,3.5,100.0,9.0,990,2015,11,13,8,0
9448,0.3591,42.13,-70.86,14,9,0.0,7.0,3,12,7,10,13,10,49,20,67,0.0,1000,13,10,253,36,0,0,0,0,0,0,0,8.0,112.46,0,0.114,3.3,97.57,9.0,990,2015,11,13,9,0
9449,0.4332,42.13,-70.86,14,9,0.0,7.0,3,12,7,11,13,11,46,22,64,0.0,1000,13,10,258,33,0,0,0,0,0,0,0,8.0,101.5,0,0.114,3.4,100.0,8.0,990,2015,11,13,10,0
9450,0.5903,42.13,-70.86,14,9,0.0,7.0,3,12,6,11,14,11,43,23,61,0.0,1000,14,10,263,30,0,0,0,0,0,0,0,7.0,90.98,0,0.114,3.5,97.29,8.0,990,2015,11,13,11,0
9451,0.5925,42.13,-70.86,14,9,0.0,7.0,3,12,6,12,14,12,39,25,58,0.0,1000,14,10,268,28,49,417,112,49,417,112,0,7.0,81.25,0,0.114,3.7,89.19,9.0,990,2015,11,13,12,0
9452,0.3259,42.13,-70.86,14,9,0.0,7.0,3,12,6,11,14,11,38,39,59,0.0,1000,14,10,269,26,76,628,263,76,628,263,0,7.0,72.73,0,0.114,4.1,82.89,10.0,990,2015,11,13,13,0
9453,0.0998,42.13,-70.86,14,9,0.0,7.0,3,12,6,11,13,11,37,53,60,0.0,1001,13,10,270,24,91,730,388,91,730,388,0,6.0,65.96,0,0.114,4.4,75.24,11.0,990,2015,11,13,14,0
9454,0.0235,42.13,-70.86,14,9,0.0,7.0,3,12,5,11,13,11,35,67,62,0.0,1001,13,10,272,22,83,826,477,83,826,477,3,6.0,61.57,4,0.114,4.3,69.01,12.0,990,2015,11,13,15,0
9455,0.0041,42.13,-70.86,14,9,0.0,7.0,3,12,5,9,12,9,35,56,63,0.0,1002,12,10,272,21,83,847,505,83,847,505,0,6.0,60.13,0,0.114,4.1,63.68,13.0,990,2015,11,13,16,0
9456,0.0032,42.13,-70.86,14,9,0.0,7.0,3,12,4,8,11,8,34,44,64,0.0,1002,11,10,273,21,78,841,475,78,841,475,0,6.0,61.83,0,0.114,3.9,63.24,13.0,990,2015,11,13,17,0
9457,0.0051,42.13,-70.86,7,4,0.0,7.0,3,18,1,1,6,1,40,16,69,0.0,1007,6,10,266,26,0,0,0,0,0,0,0,2.0,152.6,0,0.114,5.1,74.56,7.0,1000,2015,11,14,5,0
9458,0.005,42.13,-70.86,7,4,0.0,7.0,3,18,1,2,6,2,35,12,70,0.0,1009,6,10,264,22,0,0,0,0,0,0,0,2.0,144.67,0,0.114,5.1,78.81,6.0,1000,2015,11,14,6,0
9459,0.0266,42.13,-70.86,7,4,0.0,7.0,3,18,0,2,6,2,39,30,66,0.0,1009,6,10,276,27,0,0,0,0,0,0,1,2.0,134.64,0,0.114,5.1,78.34,6.0,1000,2015,11,14,7,0
9460,0.1382,42.13,-70.86,7,4,0.0,7.0,3,18,0,2,7,2,42,48,61,0.0,1010,7,10,288,33,0,0,0,0,0,0,0,2.0,123.76,0,0.114,5.0,77.95,6.0,1000,2015,11,14,8,0
9461,0.3425,42.13,-70.86,7,4,0.0,7.0,3,18,-1,2,7,2,46,66,56,0.0,1011,7,10,299,38,0,0,0,0,0,0,0,2.0,112.66,0,0.114,4.9,77.93,6.0,1000,2015,11,14,9,0
9462,0.4071,42.13,-70.86,7,4,0.0,7.0,3,18,-2,2,7,2,43,55,54,0.0,1012,7,10,303,36,0,0,0,0,0,0,0,2.0,101.7,0,0.114,4.7,84.07,5.0,1000,2015,11,14,10,0
9463,0.2255,42.13,-70.86,7,4,0.0,7.0,3,18,-2,2,7,2,40,43,51,0.0,1012,7,10,308,34,0,0,0,0,0,0,1,2.0,91.19,0,0.114,4.6,84.88,5.0,1000,2015,11,14,11,0
9464,0.3996,42.13,-70.86,7,4,0.0,7.0,3,18,-3,2,7,2,37,32,49,0.0,1013,7,10,312,32,46,445,112,46,445,112,0,2.0,81.47,0,0.114,4.6,80.06,6.0,1000,2015,11,14,12,0
9465,0.3461,42.13,-70.86,7,4,0.0,7.0,3,18,-3,2,6,2,38,22,50,0.0,1014,6,10,311,31,67,694,270,67,694,270,2,2.0,72.97,4,0.114,5.0,77.51,6.0,1000,2015,11,14,13,0
9466,0.185,42.13,-70.86,7,4,0.0,7.0,3,18,-3,2,6,2,38,13,51,0.0,1015,6,10,310,30,159,292,277,76,812,404,4,0.0,66.21,0,0.114,5.2,63.12,7.0,1000,2015,11,14,14,0
9467,0.0491,42.13,-70.86,7,4,0.0,7.0,3,18,-3,1,6,1,38,3,52,0.0,1016,6,10,309,28,165,8,169,80,869,490,4,-1.0,61.84,0,0.114,5.3,60.21,6.0,1000,2015,11,14,15,0
9468,0.0049,42.13,-70.86,7,4,0.0,7.0,3,18,-3,1,5,1,35,2,55,0.0,1017,5,10,301,25,219,106,271,77,895,520,4,-2.0,60.39,0,0.114,5.3,56.37,6.0,1000,2015,11,14,16,0
9469,0.0138,42.13,-70.86,11,3,0.0,8.7,3,25,-1,-1,4,-1,34,14,71,0.0,1022,4,10,279,22,0,0,0,0,0,0,7,0.0,144.89,0,0.114,3.8,82.7,2.0,1010,2015,11,15,6,0
9470,0.0532,42.13,-70.86,11,3,0.0,8.7,3,25,-1,1,5,1,31,14,67,0.0,1022,5,10,278,22,0,0,0,0,0,0,0,0.0,134.84,0,0.114,3.8,83.81,2.0,1010,2015,11,15,7,0
9471,0.1137,42.13,-70.86,11,3,0.0,8.7,3,25,0,2,6,2,29,15,63,0.0,1022,6,10,277,21,0,0,0,0,0,0,1,0.0,123.95,0,0.114,3.9,84.68,2.0,1010,2015,11,15,8,0
9472,0.2199,42.13,-70.86,11,3,0.0,8.7,3,25,0,4,7,4,26,16,60,0.0,1021,7,10,276,21,0,0,0,0,0,0,1,0.0,112.85,0,0.114,3.9,85.67,2.0,1010,2015,11,15,9,0
9473,0.4085,42.13,-70.86,11,3,0.0,8.7,3,25,1,5,8,5,26,15,58,0.0,1021,8,10,266,20,0,0,0,0,0,0,0,0.0,101.9,0,0.114,3.9,86.83,2.0,1010,2015,11,15,10,0
9474,0.3845,42.13,-70.86,11,3,0.0,8.7,3,25,2,6,9,6,26,15,57,0.0,1020,9,10,255,20,0,0,0,0,0,0,0,0.0,91.4,0,0.114,3.9,88.03,2.0,1010,2015,11,15,11,0
9475,0.2801,42.13,-70.86,11,3,0.0,8.7,3,25,2,7,11,7,25,14,56,0.0,1020,11,10,245,19,40,474,109,40,474,109,0,0.0,81.69,0,0.114,3.8,83.37,3.0,1010,2015,11,15,12,0
9476,0.2519,42.13,-70.86,11,3,0.0,8.7,3,25,3,8,11,8,30,15,58,0.0,1020,11,10,245,21,105,287,188,61,684,259,4,0.0,73.2,0,0.114,3.5,73.6,5.0,1010,2015,11,15,13,0
9477,0.1688,42.13,-70.86,11,3,0.0,8.7,3,25,3,8,11,8,34,15,60,0.0,1019,11,10,245,23,169,113,215,73,780,385,7,0.0,66.46,0,0.114,3.0,69.62,6.0,1010,2015,11,15,14,0
9478,0.0683,42.13,-70.86,11,3,0.0,8.7,3,25,3,8,11,8,39,16,61,0.0,1019,11,10,245,24,181,357,348,84,807,462,7,0.0,62.1,0,0.114,2.6,61.24,8.0,1010,2015,11,15,15,0
9479,0.0576,42.13,-70.86,11,3,0.0,8.7,3,25,4,7,10,7,34,44,65,0.0,1019,10,10,245,20,218,138,286,86,819,488,6,1.0,60.65,0,0.114,2.6,57.93,9.0,1010,2015,11,15,16,0
9480,0.1105,42.13,-70.86,11,3,0.0,8.7,3,25,4,7,10,7,29,72,68,0.0,1019,10,10,245,16,191,289,325,83,803,456,7,1.0,62.32,0,0.114,2.9,56.29,10.0,1010,2015,11,15,17,0
9481,0.1119,42.13,-70.86,14,7,0.0,8.7,4,32,6,5,8,5,21,13,87,0.0,1020,8,10,288,11,0,0,0,0,0,0,8,5.0,153.1,0,0.114,2.7,92.52,7.0,1010,2015,11,16,5,0
9482,0.0757,42.13,-70.86,14,7,0.0,8.7,4,32,6,5,8,5,17,11,87,0.0,1020,8,10,287,9,0,0,0,0,0,0,4,5.0,145.11,0,0.114,2.7,92.79,7.0,1010,2015,11,16,6,0
9483,0.0532,42.13,-70.86,14,7,0.0,8.7,4,32,6,7,9,7,18,11,80,0.0,1021,9,10,291,11,0,0,0,0,0,0,4,6.0,135.03,0,0.114,2.7,93.43,7.0,1010,2015,11,16,7,0
9484,0.1144,42.13,-70.86,14,7,0.0,8.7,4,32,6,8,10,8,18,11,74,0.0,1021,10,10,294,13,0,0,0,0,0,0,0,6.0,124.14,0,0.114,2.6,100.0,6.0,1010,2015,11,16,8,0
9485,0.2189,42.13,-70.86,14,7,0.0,8.7,4,32,6,10,12,10,19,11,67,0.0,1021,12,10,297,15,0,0,0,0,0,0,1,6.0,113.04,0,0.114,2.6,100.0,6.0,1010,2015,11,16,9,0
9486,0.4592,42.13,-70.86,14,7,0.0,8.7,4,32,5,11,12,11,18,11,62,0.0,1021,12,10,294,13,0,0,0,0,0,0,4,6.0,102.09,0,0.114,2.6,100.0,6.0,1010,2015,11,16,10,0
9487,0.6023,42.13,-70.86,14,7,0.0,8.7,4,32,5,11,13,11,17,10,57,0.0,1021,13,10,291,12,0,0,0,0,0,0,4,6.0,91.61,0,0.114,2.6,100.0,6.0,1010,2015,11,16,11,0
9488,0.5431,42.13,-70.86,14,7,0.0,8.7,4,32,4,12,14,12,16,9,52,0.0,1021,14,10,287,11,31,0,31,39,460,103,4,6.0,81.91,0,0.114,2.3,95.78,7.0,1010,2015,11,16,12,0
9489,0.3267,42.13,-70.86,14,7,0.0,8.7,4,32,4,12,13,12,19,7,54,0.0,1021,13,10,309,12,113,79,135,60,684,255,4,6.0,73.44,0,0.114,2.2,83.75,9.0,1010,2015,11,16,13,0
9490,0.1749,42.13,-70.86,14,7,0.0,8.7,4,32,4,11,13,11,22,4,56,0.0,1021,13,10,330,13,158,266,263,69,793,383,4,6.0,66.71,0,0.114,2.1,71.45,11.0,1010,2015,11,16,14,0
9491,0.0347,42.13,-70.86,14,7,0.0,8.7,4,32,4,11,12,11,25,2,58,0.0,1022,12,10,352,14,73,846,466,73,846,466,0,4.0,62.35,0,0.114,2.0,61.76,12.0,1010,2015,11,16,15,0
9492,0.0137,42.13,-70.86,14,7,0.0,8.7,4,32,3,9,11,9,30,1,58,0.0,1023,11,10,352,17,74,862,494,74,862,494,0,3.0,60.9,0,0.114,1.8,57.16,12.0,1010,2015,11,16,16,0
9493,0.0189,42.13,-70.86,14,7,0.0,8.7,4,32,2,7,10,7,34,1,57,0.0,1024,10,10,352,20,72,850,464,72,850,464,0,3.0,62.55,0,0.114,1.7,51.67,13.0,1010,2015,11,16,17,0
9494,0.0122,42.13,-70.86,7,4,0.0,8.7,3,39,-2,0,4,0,23,0,67,0.0,1033,4,10,3,15,0,0,0,0,0,0,1,0.0,145.33,0,0.11,4.0,78.8,3.0,1020,2015,11,17,6,0
9495,0.0496,42.13,-70.86,7,4,0.0,8.7,3,39,-2,1,4,1,23,0,64,0.0,1034,4,10,8,16,0,0,0,0,0,0,1,0.0,135.23,0,0.11,3.8,84.39,2.0,1020,2015,11,17,7,0
9496,0.1241,42.13,-70.86,7,4,0.0,8.7,3,39,-2,2,5,2,22,0,61,0.0,1034,5,10,12,18,0,0,0,0,0,0,4,0.0,124.33,0,0.11,3.6,84.67,2.0,1020,2015,11,17,8,0
9497,0.3348,42.13,-70.86,7,4,0.0,8.7,3,39,-2,3,6,3,22,0,57,0.0,1034,6,10,17,19,0,0,0,0,0,0,1,0.0,113.23,0,0.11,3.5,85.25,2.0,1020,2015,11,17,9,0
9498,0.4687,42.13,-70.86,7,4,0.0,8.7,3,39,-2,3,6,3,18,0,57,0.0,1035,6,10,17,16,0,0,0,0,0,0,1,0.0,102.29,0,0.11,3.3,92.79,1.0,1020,2015,11,17,10,0
9499,0.4145,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,7,4,15,0,56,0.0,1035,7,10,18,12,0,0,0,0,0,0,1,0.0,91.81,0,0.11,3.2,93.64,1.0,1020,2015,11,17,11,0
9500,0.5396,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,7,4,11,0,55,0.0,1035,7,10,18,9,36,543,111,36,543,111,1,0.0,82.13,0,0.11,3.2,81.99,3.0,1020,2015,11,17,12,0
9501,0.3385,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,7,4,12,7,57,0.0,1035,7,10,26,9,55,756,268,55,756,268,0,0.0,73.67,0,0.11,3.2,74.11,4.0,1030,2015,11,17,13,0
9502,0.1868,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,6,4,13,14,58,0.0,1035,6,10,34,9,65,850,398,65,850,398,0,0.0,66.95,0,0.11,3.1,66.29,5.0,1030,2015,11,17,14,0
9503,0.0513,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,6,4,14,21,59,0.0,1035,6,10,42,9,71,890,481,71,890,481,0,-1.0,62.6,0,0.11,3.0,60.33,6.0,1030,2015,11,17,15,0
9504,0.0361,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,6,4,11,18,62,0.0,1035,6,10,69,7,71,907,509,71,907,509,0,-1.0,61.14,0,0.11,2.9,55.57,7.0,1030,2015,11,17,16,0
9505,0.0464,42.13,-70.86,7,4,0.0,8.7,3,39,-1,4,5,4,8,15,65,0.0,1035,5,10,95,5,69,897,479,69,897,479,0,-1.0,62.78,0,0.11,2.7,54.89,7.0,1030,2015,11,17,17,0
9506,0.0533,42.13,-70.86,10,5,0.0,8.7,3,46,2,5,5,5,5,0,79,0.0,1036,5,10,262,4,0,0,0,0,0,0,1,-1.0,145.54,0,0.11,0.6,77.6,2.0,1030,2015,11,18,6,0
9507,0.0876,42.13,-70.86,10,5,0.0,8.7,3,46,1,6,6,6,4,0,70,0.0,1036,6,10,216,4,0,0,0,0,0,0,1,-1.0,135.43,0,0.11,0.6,78.07,2.0,1030,2015,11,18,7,0
9508,0.1379,42.13,-70.86,10,5,0.0,8.7,3,46,0,8,8,8,4,0,62,0.0,1036,8,10,171,3,0,0,0,0,0,0,1,-1.0,124.52,0,0.11,0.5,78.78,2.0,1030,2015,11,18,8,0
9509,0.2963,42.13,-70.86,10,5,0.0,8.7,3,46,0,9,9,9,4,0,53,0.0,1036,9,10,125,3,0,0,0,0,0,0,1,-1.0,113.42,0,0.11,0.6,79.52,2.0,1030,2015,11,18,9,0
9510,0.4768,42.13,-70.86,10,5,0.0,8.7,3,46,0,9,9,9,5,0,52,0.0,1035,9,10,133,5,0,0,0,0,0,0,0,-1.0,102.48,0,0.11,0.7,80.0,2.0,1030,2015,11,18,10,0
9511,0.5721,42.13,-70.86,10,5,0.0,8.7,3,46,0,9,9,9,7,0,51,0.0,1035,9,10,140,6,0,0,0,0,0,0,1,-1.0,92.01,0,0.11,0.7,80.08,2.0,1030,2015,11,18,11,0
9512,0.5334,42.13,-70.86,10,5,0.0,8.7,3,46,0,8,10,8,8,0,50,0.0,1034,10,10,148,7,36,529,107,36,529,107,0,0.0,82.35,0,0.11,0.6,75.34,3.0,1030,2015,11,18,12,0
9513,0.3232,42.13,-70.86,10,5,0.0,8.7,3,46,0,7,9,7,12,0,55,0.0,1034,9,10,146,8,56,746,263,56,746,263,0,0.0,73.9,0,0.11,0.4,72.72,4.0,1030,2015,11,18,13,0
9514,0.1735,42.13,-70.86,10,5,0.0,8.7,3,46,1,6,8,6,15,0,60,0.0,1034,8,10,143,10,66,844,393,66,844,393,0,-1.0,67.19,0,0.11,0.5,60.14,6.0,1030,2015,11,18,14,0
9515,0.038,42.13,-70.86,10,5,0.0,8.7,3,46,1,5,7,5,18,0,66,0.0,1034,7,10,141,11,70,889,476,70,889,476,0,-1.0,62.85,0,0.11,0.8,56.07,7.0,1030,2015,11,18,15,0
9516,0.0031,42.13,-70.86,10,5,0.0,8.7,3,46,1,4,7,4,19,0,69,0.0,1033,7,10,149,11,70,901,502,70,901,502,0,0.0,61.38,0,0.11,1.0,53.97,8.0,1030,2015,11,18,16,0
